Geneid	Col_100	Col_131	Col_182	Col_184	Col_186	Col_195	Col_326	Col_87	Col_9
ENSMUSG00000092210	0	0	1	0	0	1	1	0	0
ENSMUSG00000112099	2	2	10	2	14	18	2	0	2
ENSMUSG00000112513	32	38	45	40	18	19	35	17	17
ENSMUSG00000034127	31490	29027	22446	26720	26337	14295	21271	26044	28934
ENSMUSG00000025366	2181	2234	2632	2703	2558	1776	2662	3027	2297
ENSMUSG00000099292	0	0	0	0	0	0	0	0	0
ENSMUSG00000100548	1	17	36	9	23	10	28	14	0
ENSMUSG00000039810	465	339	427	452	385	355	441	308	477
ENSMUSG00000093674	56922	46841	30064	37606	34793	36327	31144	38054	44367
ENSMUSG00000112850	0	0	0	0	0	2	0	2	0
ENSMUSG00000025364	5585	4810	3722	4694	4108	3340	3695	3694	4333
ENSMUSG00002076354	0	0	0	0	0	0	0	0	0
ENSMUSG00000018166	24774	22730	18602	18900	17833	21618	21895	15657	22409
ENSMUSG00000098592	0	4	2	1	1	3	3	3	0
ENSMUSG00000111936	2	6	10	2	0	2	0	2	2
ENSMUSG00000112068	0	0	4	0	0	0	0	0	0
ENSMUSG00000025362	35100	31562	24271	30684	24845	29934	24970	25306	31364
ENSMUSG00000002578	40	40	68	64	32	28	46	54	86
ENSMUSG00000097372	0	4	0	4	0	0	4	0	0
ENSMUSG00000049858	573	486	801	757	326	294	476	658	396
ENSMUSG00000118400	2	0	8	0	2	4	0	0	2
ENSMUSG00000000711	4431	5085	4860	4500	4569	4011	5199	4006	4341
ENSMUSG00000020154	290	208	632	365	298	350	848	463	447
ENSMUSG00000065086	0	0	0	0	0	0	0	0	0
ENSMUSG00000054934	2	0	4	1	2	0	0	9	18
ENSMUSG00000020164	0	0	0	0	0	0	0	0	0
ENSMUSG00000000766	0	0	0	4	0	5	5	2	2
ENSMUSG00000025358	1195	1273	1116	1042	900	569	819	711	1008
ENSMUSG00000085837	10	10	0	0	2	0	0	10	20
ENSMUSG00000025359	126	162	149	159	108	123	109	94	131
ENSMUSG00000025357	8393	8697	6110	6869	6736	6553	7281	7496	6970
ENSMUSG00000064030	1172	1065	822	1004	803	793	699	773	806
ENSMUSG00000045055	22	28	10	22	22	20	10	20	18
ENSMUSG00000112429	0	0	0	0	4	0	0	0	0
ENSMUSG00000025355	119	91	148	114	55	89	164	126	135
ENSMUSG00000047090	120	159	234	183	158	213	266	119	102
ENSMUSG00000064065	32	47	40	70	48	14	42	52	210
ENSMUSG00000081926	20	6	4	0	10	14	2	8	10
ENSMUSG00000025354	4328	4380	3734	4169	3813	3431	4234	3497	3515
ENSMUSG00000015202	1346	1543	1509	1628	1101	1129	1418	650	954
ENSMUSG00000112057	2	0	0	5	0	0	0	0	0
ENSMUSG00000078427	1492	1424	1143	1575	1036	1142	1076	1113	1272
ENSMUSG00000079685	198	387	572	345	233	122	214	232	222
ENSMUSG00000112474	18	12	6	8	16	12	14	4	22
ENSMUSG00000112394	0	0	0	0	0	0	0	0	0
ENSMUSG00000025353	1316	1266	1392	1543	1069	878	1287	985	1033
ENSMUSG00000020166	1861	1888	1627	2062	1601	1632	1879	1483	1808
ENSMUSG00002076243	0	0	0	0	2	0	0	1	4
ENSMUSG00000112881	6	14	16	8	4	5	4	4	10
ENSMUSG00000111937	0	0	0	0	0	0	0	0	0
ENSMUSG00000112436	0	0	0	0	0	0	0	0	0
ENSMUSG00000097104	0	0	0	0	0	0	0	0	0
ENSMUSG00000100198	0	0	0	0	0	1	0	0	0
ENSMUSG00000112924	0	0	0	0	0	0	0	0	0
ENSMUSG00000107748	0	0	0	0	0	0	0	0	0
ENSMUSG00000059762	0	0	0	0	0	0	0	0	0
ENSMUSG00000050198	0	0	0	0	0	0	0	0	0
ENSMUSG00000034057	4	0	7	4	0	0	2	2	6
ENSMUSG00000042801	0	0	0	0	0	0	0	0	0
ENSMUSG00000047868	0	0	0	0	0	0	0	0	0
ENSMUSG00000061367	0	0	0	0	0	0	0	0	0
ENSMUSG00000107662	0	0	0	0	0	0	0	0	0
ENSMUSG00002075507	0	0	0	0	0	0	0	0	0
ENSMUSG00000096000	0	0	0	0	0	0	0	0	0
ENSMUSG00000039981	712	837	476	650	552	518	624	643	906
ENSMUSG00000107790	0	0	0	0	0	0	0	0	0
ENSMUSG00000094347	0	0	0	0	0	0	0	0	0
ENSMUSG00000111732	0	0	0	0	0	0	0	0	0
ENSMUSG00000095696	0	0	0	0	0	0	0	0	0
ENSMUSG00000015755	4314	4969	4014	3981	3704	3216	3816	3586	4525
ENSMUSG00000096497	0	0	0	0	0	0	0	0	0
ENSMUSG00000112360	2	2	0	0	0	0	0	0	2
ENSMUSG00000112109	0	0	0	1	0	6	1	0	2
ENSMUSG00000049217	0	0	0	0	0	0	0	0	0
ENSMUSG00000111273	0	0	0	0	0	0	0	0	0
ENSMUSG00000047712	46	26	66	62	34	86	56	40	58
ENSMUSG00000077582	0	0	0	0	0	0	0	0	0
ENSMUSG00000044025	0	0	0	0	0	0	0	0	0
ENSMUSG00000111215	2	0	0	0	0	3	0	0	0
ENSMUSG00000047626	0	0	0	0	0	0	0	0	0
ENSMUSG00000094496	0	0	0	0	0	0	0	0	0
ENSMUSG00000107615	0	0	0	0	0	0	0	0	0
ENSMUSG00000044293	0	0	0	0	0	0	0	0	0
ENSMUSG00000107555	0	0	0	0	0	0	0	0	0
ENSMUSG00002076168	0	0	0	0	0	0	0	0	0
ENSMUSG00000052012	0	0	0	0	0	0	0	0	0
ENSMUSG00000107400	0	0	0	0	0	0	0	0	0
ENSMUSG00000095002	0	0	0	0	0	0	0	0	0
ENSMUSG00000015305	5196	5356	4510	3560	4048	3923	5586	3888	4259
ENSMUSG00000065692	0	0	0	4	0	1	0	0	0
ENSMUSG00000111165	0	4	2	9	6	4	6	0	0
ENSMUSG00000097597	18	15	6	10	10	22	24	9	7
ENSMUSG00000094734	0	0	0	0	0	0	0	0	0
ENSMUSG00000111731	2	10	16	8	11	3	2	16	14
ENSMUSG00000111674	0	4	0	0	0	0	3	0	0
ENSMUSG00000111077	0	0	0	0	0	0	2	0	0
ENSMUSG00000108114	0	0	0	0	0	0	0	0	0
ENSMUSG00000112543	0	0	0	0	0	2	0	0	0
ENSMUSG00000112019	0	0	0	0	0	0	0	0	0
ENSMUSG00000111627	0	0	0	0	0	0	0	0	0
ENSMUSG00000112048	0	0	0	0	0	0	0	0	0
ENSMUSG00000112307	0	0	0	0	0	0	2	0	0
ENSMUSG00000058513	0	0	0	0	0	0	0	0	0
ENSMUSG00000112827	0	0	0	0	0	0	0	0	0
ENSMUSG00000053980	2	0	4	0	0	0	0	0	0
ENSMUSG00000111951	0	0	0	0	0	0	0	0	0
ENSMUSG00000093866	0	0	0	0	0	0	0	2	0
ENSMUSG00000112700	0	0	0	0	0	0	0	0	0
ENSMUSG00000112162	0	0	0	0	0	0	0	0	0
ENSMUSG00000046041	0	0	0	0	0	0	0	0	0
ENSMUSG00000112303	0	0	0	0	0	0	0	0	0
ENSMUSG00000088147	0	0	0	0	0	0	0	0	0
ENSMUSG00000095401	0	0	0	0	0	0	0	0	0
ENSMUSG00000060487	889	48	56	84	45	82	72	492	54
ENSMUSG00000112680	0	0	0	0	0	0	0	0	0
ENSMUSG00000111901	0	0	2	0	0	6	0	0	0
ENSMUSG00000112200	0	0	0	2	0	0	0	0	0
ENSMUSG00000096858	0	0	0	0	0	0	0	0	0
ENSMUSG00002075880	0	0	0	0	0	0	0	0	0
ENSMUSG00000071065	0	0	0	0	0	0	0	0	0
ENSMUSG00000050478	0	0	0	0	0	0	0	0	0
ENSMUSG00000049894	0	0	0	0	0	0	0	0	0
ENSMUSG00000050251	0	0	0	0	0	0	0	0	0
ENSMUSG00000069421	0	0	0	0	0	0	0	0	0
ENSMUSG00000063173	0	0	0	0	0	0	0	0	0
ENSMUSG00000049052	0	0	0	0	0	0	0	0	0
ENSMUSG00000052818	0	0	0	0	0	0	0	0	0
ENSMUSG00000059134	2	1	1	4	1	1	0	0	0
ENSMUSG00000061961	0	0	0	0	0	0	0	0	0
ENSMUSG00000063715	0	0	0	0	0	0	0	0	0
ENSMUSG00000107399	0	0	0	0	0	0	0	0	0
ENSMUSG00000048745	0	0	0	0	0	0	0	0	0
ENSMUSG00000044897	0	0	0	0	0	0	0	0	0
ENSMUSG00000058251	0	0	0	0	0	0	0	0	0
ENSMUSG00000108253	0	0	0	0	0	0	0	0	0
ENSMUSG00000096747	0	0	0	0	0	0	0	0	0
ENSMUSG00000098216	0	0	0	0	0	0	0	0	0
ENSMUSG00000095804	0	0	0	0	0	0	0	0	0
ENSMUSG00000108134	0	0	0	0	0	0	0	0	0
ENSMUSG00000058084	0	0	0	0	0	0	0	0	0
ENSMUSG00000112688	0	0	0	0	0	0	0	0	0
ENSMUSG00000059862	0	0	0	0	0	0	0	0	0
ENSMUSG00000019790	1809	2036	1555	1432	1689	1287	1619	1434	1817
ENSMUSG00000045559	0	0	0	0	0	0	0	0	0
ENSMUSG00000064609	0	0	0	0	0	0	0	0	0
ENSMUSG00000112146	6	19	2	6	11	6	6	7	4
ENSMUSG00000048015	0	2	2	0	0	0	0	2	0
ENSMUSG00000101621	0	0	2	0	0	0	0	0	0
ENSMUSG00000112059	0	0	0	0	1	0	0	0	0
ENSMUSG00000112074	0	0	0	0	0	0	0	0	0
ENSMUSG00000112713	0	0	0	0	0	0	0	0	0
ENSMUSG00000065876	0	0	0	0	0	0	0	0	0
ENSMUSG00000112060	0	0	2	0	0	0	0	0	0
ENSMUSG00000112589	0	0	0	0	0	2	0	0	0
ENSMUSG00000109160	0	0	0	2	0	0	0	0	0
ENSMUSG00000108973	0	0	0	0	0	0	0	0	0
ENSMUSG00000112219	0	2	0	6	0	0	0	2	0
ENSMUSG00000112573	0	3	0	2	8	0	0	1	0
ENSMUSG00000034833	15	44	8	44	10	6	16	24	103
ENSMUSG00000070601	0	6	2	2	2	0	6	0	5
ENSMUSG00000040540	8	5	12	12	12	7	19	10	6
ENSMUSG00000092048	2	2	0	0	0	0	0	0	0
ENSMUSG00000092162	0	0	0	0	0	0	0	0	0
ENSMUSG00000112712	0	0	0	0	2	0	0	0	0
ENSMUSG00000091511	0	0	0	0	0	0	0	0	0
ENSMUSG00000112195	2	0	1	4	0	0	3	0	0
ENSMUSG00000096766	0	0	2	0	1	0	3	2	0
ENSMUSG00002075122	2	0	0	0	2	2	6	0	2
ENSMUSG00000096755	0	4	0	2	2	3	0	2	4
ENSMUSG00000050994	14	35	25	28	14	38	25	18	40
ENSMUSG00000083257	2	0	0	6	0	0	0	0	8
ENSMUSG00000019828	0	0	0	0	4	2	0	0	0
ENSMUSG00000012819	1	6	3	4	8	4	0	0	10
ENSMUSG00000112772	0	0	0	0	0	0	0	0	0
ENSMUSG00000112730	0	0	0	0	0	0	0	0	0
ENSMUSG00000111921	0	0	0	0	0	0	0	0	0
ENSMUSG00000020100	702	797	909	772	604	553	686	546	791
ENSMUSG00000090112	631	929	946	1008	806	793	1109	572	780
ENSMUSG00000090070	0	0	6	8	10	2	3	2	0
ENSMUSG00000097007	0	5	0	5	0	0	8	0	12
ENSMUSG00000047648	639	646	603	784	682	817	750	494	546
ENSMUSG00000020099	6349	5253	4616	5004	5156	4377	7440	5606	7338
ENSMUSG00000111983	0	0	0	0	0	0	0	0	0
ENSMUSG00000087802	0	0	0	0	0	0	0	0	0
ENSMUSG00000112592	2	12	14	38	22	20	38	8	12
ENSMUSG00000099279	0	0	0	0	0	0	0	0	0
ENSMUSG00000037247	0	0	0	0	0	0	0	0	0
ENSMUSG00000055493	84	88	82	88	76	210	122	70	114
ENSMUSG00000090242	0	0	0	0	0	0	0	0	0
ENSMUSG00000111949	0	0	0	0	0	0	0	0	0
ENSMUSG00000080526	0	0	0	0	0	0	0	0	0
ENSMUSG00000112151	0	0	0	0	0	0	0	0	0
ENSMUSG00000093568	0	0	0	0	0	0	0	0	0
ENSMUSG00000077539	0	0	0	0	0	0	0	0	0
ENSMUSG00000093489	0	0	0	0	0	0	2	4	0
ENSMUSG00000111995	0	0	0	0	0	0	0	0	0
ENSMUSG00000093573	0	0	0	0	0	0	0	0	0
ENSMUSG00000112233	0	0	0	0	0	0	0	0	0
ENSMUSG00002076949	0	0	0	0	0	0	0	0	0
ENSMUSG00002076606	0	0	0	0	0	0	0	0	0
ENSMUSG00000112747	0	0	0	0	0	0	0	0	0
ENSMUSG00000112775	0	0	0	0	0	0	0	0	0
ENSMUSG00000112156	0	0	0	0	0	0	0	0	0
ENSMUSG00000020098	1580	1676	1426	1518	1139	1224	1281	1149	1285
ENSMUSG00000112131	0	0	0	0	0	0	0	0	0
ENSMUSG00000065096	0	0	0	0	0	0	0	0	0
ENSMUSG00000065181	0	0	0	0	0	0	0	0	0
ENSMUSG00000020097	5360	8102	4894	5062	6450	3403	5351	5447	4789
ENSMUSG00002076247	0	0	0	0	0	0	1	0	0
ENSMUSG00000019820	2884	3149	4346	3853	3387	4669	4978	3047	2140
ENSMUSG00000112816	2	0	31	11	6	7	11	0	0
ENSMUSG00000088516	0	0	1	0	0	0	1	0	0
ENSMUSG00000112698	2	4	4	4	4	6	5	11	3
ENSMUSG00000039232	146	54	16	62	38	38	50	122	311
ENSMUSG00000078348	3412	2159	1382	1726	1876	1556	1184	2190	2324
ENSMUSG00000112498	0	0	0	0	0	0	0	0	0
ENSMUSG00000020096	2	2	0	0	0	2	0	0	0
ENSMUSG00000059901	30	36	37	18	40	22	28	50	46
ENSMUSG00000037202	6	2	0	14	4	0	0	6	68
ENSMUSG00000061488	0	4	0	0	0	0	0	0	0
ENSMUSG00000020092	125	137	283	261	134	231	253	137	232
ENSMUSG00000112256	0	0	0	2	1	0	0	0	0
ENSMUSG00000112875	0	0	2	0	2	2	3	0	0
ENSMUSG00000037171	0	0	0	0	0	2	0	0	4
ENSMUSG00000020091	13413	15372	11728	11875	11315	10194	12610	9630	11556
ENSMUSG00000112229	26	40	36	37	30	27	29	14	33
ENSMUSG00000043126	0	0	9	0	1	0	0	0	0
ENSMUSG00000037151	453	398	389	348	350	323	338	352	485
ENSMUSG00000112080	2	2	8	7	2	1	2	0	0
ENSMUSG00000112058	6	4	2	11	1	0	6	0	0
ENSMUSG00000112710	0	0	0	2	0	0	0	0	0
ENSMUSG00000112255	0	4	8	6	3	18	12	4	5
ENSMUSG00000101792	0	2	2	0	0	0	0	2	0
ENSMUSG00000020090	63	103	27	16	35	18	11	18	18
ENSMUSG00000020089	13237	16253	9495	12740	11478	9574	10169	8307	8369
ENSMUSG00000112581	0	4	5	7	3	4	2	1	0
ENSMUSG00000020088	6264	5524	4735	5492	4735	4001	4609	3991	4635
ENSMUSG00000020087	1308	1059	890	1205	1144	837	1045	985	1070
ENSMUSG00000020085	848	645	632	614	632	978	860	602	522
ENSMUSG00000019817	40	26	79	30	52	100	92	22	66
ENSMUSG00002076823	0	0	0	0	0	0	0	0	0
ENSMUSG00000020086	50	58	82	104	41	80	147	65	80
ENSMUSG00000093017	0	0	0	0	0	0	0	0	0
ENSMUSG00000019815	0	0	1	0	0	0	0	0	0
ENSMUSG00000019814	1405	1060	793	940	889	798	749	944	959
ENSMUSG00000112042	0	0	0	0	0	0	2	0	0
ENSMUSG00000062866	895	1207	1391	1244	1004	1139	1422	896	1117
ENSMUSG00000019810	5283	5964	4631	5286	4474	4053	5074	4958	5267
ENSMUSG00000058806	37	52	81	56	32	70	90	74	68
ENSMUSG00000112574	0	0	0	0	0	0	0	0	0
ENSMUSG00000112018	0	0	0	0	0	0	0	0	0
ENSMUSG00000046687	52	31	26	17	17	40	31	24	13
ENSMUSG00000019809	642	551	487	600	502	573	481	478	591
ENSMUSG00000019808	223	195	189	240	191	177	205	145	162
ENSMUSG00000112055	0	0	0	0	0	0	0	0	0
ENSMUSG00000020083	1069	973	803	933	876	790	807	934	649
ENSMUSG00000044312	27	60	29	12	46	27	19	27	6
ENSMUSG00000019806	1987	1910	1959	2273	1644	1517	1821	1526	1793
ENSMUSG00000112172	0	0	0	0	3	0	0	1	0
ENSMUSG00000112102	36	34	24	16	16	14	18	8	22
ENSMUSG00000119069	0	0	0	0	0	0	0	0	0
ENSMUSG00000098048	0	0	0	0	0	0	0	0	0
ENSMUSG00000112494	0	0	0	0	0	0	0	0	0
ENSMUSG00000037031	10702	10546	6725	7884	6834	7877	7677	7204	6946
ENSMUSG00000015501	1127	1685	1352	1396	988	910	1688	1192	1337
ENSMUSG00000101014	0	0	0	0	0	0	0	0	0
ENSMUSG00000112266	0	0	0	0	0	0	0	0	0
ENSMUSG00000112284	0	0	0	0	0	0	0	0	0
ENSMUSG00000112238	0	2	0	0	0	0	0	0	0
ENSMUSG00000089333	0	0	0	0	0	0	0	0	0
ENSMUSG00000112679	0	0	0	0	0	0	0	0	0
ENSMUSG00000102229	0	0	0	0	0	0	0	0	0
ENSMUSG00000112225	0	0	0	0	0	0	0	0	0
ENSMUSG00000039116	54	85	92	121	58	115	132	97	127
ENSMUSG00000071532	26	26	20	32	24	30	32	16	32
ENSMUSG00000111888	0	0	1	0	0	0	0	0	0
ENSMUSG00000112490	0	0	0	0	0	0	0	0	0
ENSMUSG00000019868	1210	1193	759	1089	970	896	814	863	961
ENSMUSG00000085572	1	5	7	7	5	11	2	3	4
ENSMUSG00000019865	2	0	0	4	0	0	1	6	4
ENSMUSG00000019867	0	0	0	0	0	0	0	0	0
ENSMUSG00000093798	96	54	33	88	60	64	50	122	68
ENSMUSG00000096963	0	0	0	0	0	0	0	0	0
ENSMUSG00000112113	0	0	0	0	0	0	0	0	0
ENSMUSG00000112724	0	0	0	0	0	0	0	0	0
ENSMUSG00000088730	0	0	0	0	0	0	0	0	0
ENSMUSG00000112475	0	0	0	0	0	0	0	0	0
ENSMUSG00000112177	0	0	0	0	0	0	0	0	0
ENSMUSG00000112928	0	0	0	0	0	0	0	0	0
ENSMUSG00000112395	0	0	4	0	0	0	0	0	0
ENSMUSG00000112089	0	0	0	0	0	0	0	0	0
ENSMUSG00000112335	0	0	0	0	0	0	0	0	0
ENSMUSG00000112800	0	0	0	0	0	0	0	0	0
ENSMUSG00000111963	0	0	2	0	0	0	0	0	0
ENSMUSG00000112011	0	0	0	0	0	0	0	0	0
ENSMUSG00000112227	0	0	0	0	0	0	0	0	0
ENSMUSG00000112602	0	0	0	0	0	0	0	0	0
ENSMUSG00000112123	0	0	0	0	0	0	0	0	0
ENSMUSG00000112929	0	0	0	0	0	0	0	0	0
ENSMUSG00000112903	0	0	0	0	0	0	0	0	0
ENSMUSG00000112118	0	0	0	0	0	0	0	0	0
ENSMUSG00000112499	0	0	0	0	0	0	0	0	0
ENSMUSG00000101969	0	6	0	2	8	2	2	0	2
ENSMUSG00002076853	0	0	0	0	0	0	0	0	0
ENSMUSG00000111922	0	0	0	0	0	0	0	0	0
ENSMUSG00000112478	10	2	10	8	12	12	4	2	0
ENSMUSG00000112587	4	3	0	2	2	5	8	7	0
ENSMUSG00000112296	0	0	0	0	0	1	0	0	0
ENSMUSG00000111927	57	73	107	48	56	59	67	20	10
ENSMUSG00000112629	4	0	0	0	0	1	3	0	0
ENSMUSG00000039910	4887	4957	2047	2817	2879	3139	2678	3138	2943
ENSMUSG00000093672	6	4	4	12	0	2	3	2	2
ENSMUSG00000039891	4	2	14	10	4	23	8	4	12
ENSMUSG00000093537	0	0	0	0	0	0	0	0	0
ENSMUSG00000039879	2999	3593	4065	3955	2712	3818	4382	1997	3131
ENSMUSG00000078453	1961	1775	1443	1743	1252	1666	1466	1399	1538
ENSMUSG00000091367	0	0	0	0	0	0	0	0	0
ENSMUSG00000019854	793	858	586	783	674	748	606	640	658
ENSMUSG00000071392	0	5	7	4	8	2	5	0	2
ENSMUSG00000059554	932	1253	946	1270	1087	1240	1290	895	1016
ENSMUSG00000096977	3	6	3	0	1	4	1	3	0
ENSMUSG00000110762	0	0	0	0	0	0	0	0	0
ENSMUSG00000039835	4424	4547	4135	3406	3326	2809	4766	4054	4282
ENSMUSG00000111313	0	0	0	1	0	0	4	2	0
ENSMUSG00000019853	748	510	454	454	428	361	374	384	464
ENSMUSG00000111173	0	2	2	0	0	0	0	0	0
ENSMUSG00000019852	1728	2417	2371	2307	2470	2994	3001	1211	1065
ENSMUSG00000111474	3	0	2	4	4	1	4	2	0
ENSMUSG00000044624	0	0	0	0	0	0	0	0	0
ENSMUSG00000019851	18066	15950	8635	12060	11082	9668	9451	15080	12830
ENSMUSG00000111318	0	0	0	0	0	0	0	0	0
ENSMUSG00000019850	3440	3772	2258	2748	2891	3398	3183	2251	3643
ENSMUSG00000110938	0	0	0	0	0	0	0	0	0
ENSMUSG00000111821	6	1	0	0	0	0	0	0	4
ENSMUSG00000110770	0	0	0	0	0	0	0	0	0
ENSMUSG00000111320	0	0	0	0	0	0	0	0	0
ENSMUSG00000111052	6	2	0	0	0	1	0	4	6
ENSMUSG00000111606	0	0	0	0	0	0	0	0	0
ENSMUSG00000110917	0	0	0	0	0	0	0	2	0
ENSMUSG00000045591	0	0	0	0	0	0	0	0	0
ENSMUSG00000110835	0	0	0	4	2	2	1	2	0
ENSMUSG00000020009	14822	16921	12274	17302	12330	16259	13965	12753	12553
ENSMUSG00000039760	50	308	76	104	96	88	214	58	418
ENSMUSG00000042940	0	0	0	0	0	0	0	0	0
ENSMUSG00000020007	2	0	0	0	0	5	0	2	6
ENSMUSG00000110958	0	0	0	0	0	0	0	0	0
ENSMUSG00000119791	0	0	0	0	0	0	0	0	0
ENSMUSG00000050473	60	80	74	116	29	101	120	28	48
ENSMUSG00000020003	1948	2133	1634	2086	1628	1755	1665	1416	1479
ENSMUSG00000111067	10	16	61	23	22	25	17	2	1
ENSMUSG00000071369	1647	2176	2632	2808	1613	1652	2278	1104	1523
ENSMUSG00000019996	4811	6662	6531	6378	4860	3334	5913	3495	4056
ENSMUSG00000110754	6	19	34	20	24	9	28	11	9
ENSMUSG00000111356	38	23	16	18	13	20	34	11	14
ENSMUSG00000111447	18	31	77	56	27	15	24	21	21
ENSMUSG00000111064	0	2	2	0	0	0	0	0	0
ENSMUSG00000098887	0	0	0	0	0	0	0	0	0
ENSMUSG00000037608	3831	3982	4175	4295	3353	3425	3693	3100	3571
ENSMUSG00000019992	165	162	133	123	188	35	80	77	128
ENSMUSG00000111351	0	0	1	0	4	0	0	0	0
ENSMUSG00000019990	70	130	168	99	106	143	131	64	130
ENSMUSG00000092051	10	19	13	10	5	18	14	8	2
ENSMUSG00000091730	0	0	2	0	2	2	0	2	2
ENSMUSG00000111091	0	0	0	0	0	0	0	0	0
ENSMUSG00000111177	0	0	0	0	0	0	0	0	0
ENSMUSG00000019986	190	180	244	358	158	315	369	137	205
ENSMUSG00000111006	94	159	234	238	115	102	185	64	62
ENSMUSG00000111227	49	102	111	105	129	79	64	39	31
ENSMUSG00000111102	0	0	0	2	0	0	0	0	0
ENSMUSG00000019982	3124	3433	2842	4124	2745	2784	3172	2049	2539
ENSMUSG00000097923	8	15	13	32	21	19	22	8	2
ENSMUSG00000110967	0	0	3	2	2	1	0	0	0
ENSMUSG00000111200	0	0	0	0	0	0	0	0	0
ENSMUSG00000098102	0	0	0	0	0	4	0	0	0
ENSMUSG00000019977	2076	2183	1660	2048	1677	1643	1860	1630	1829
ENSMUSG00000112654	1	8	12	11	11	10	6	9	0
ENSMUSG00000037542	4	4	2	0	0	2	0	0	2
ENSMUSG00000112405	0	0	0	0	0	0	0	0	0
ENSMUSG00000112370	0	0	0	0	2	0	0	0	0
ENSMUSG00000112738	0	0	0	0	0	0	0	0	0
ENSMUSG00000050844	4	6	6	0	14	6	4	2	12
ENSMUSG00000056716	0	4	12	6	8	7	18	0	8
ENSMUSG00000099749	0	0	0	0	0	0	0	0	0
ENSMUSG00000097107	2	0	0	2	0	0	0	0	2
ENSMUSG00000080607	0	0	0	0	0	0	0	0	0
ENSMUSG00000019970	3028	3248	4134	6462	7294	7932	5196	2046	21191
ENSMUSG00000090535	643	871	280	578	1008	388	588	589	84
ENSMUSG00000097086	2	3	0	4	0	0	2	0	0
ENSMUSG00000111953	0	0	0	0	0	0	0	0	0
ENSMUSG00000069712	4	6	4	6	4	2	2	0	1
ENSMUSG00000053219	559	624	459	546	622	477	409	699	280
ENSMUSG00000075297	0	6	2	0	0	1	0	2	4
ENSMUSG00000097053	2	0	0	0	0	0	0	2	1
ENSMUSG00000097295	2	11	5	4	2	2	4	4	33
ENSMUSG00000097586	0	0	0	0	0	0	0	0	1
ENSMUSG00000097245	14	14	8	6	20	4	8	22	28
ENSMUSG00000078452	4	4	2	8	1	0	10	2	20
ENSMUSG00000096937	16	6	2	0	2	21	6	26	0
ENSMUSG00000097012	1	0	0	0	0	0	0	4	0
ENSMUSG00000097473	0	2	0	0	0	0	0	0	0
ENSMUSG00000037490	72	74	119	109	110	178	172	102	74
ENSMUSG00000071359	764	655	583	850	666	665	716	594	836
ENSMUSG00000118528	0	0	0	0	0	0	0	0	0
ENSMUSG00000098714	0	0	1	0	1	0	0	0	0
ENSMUSG00000112888	0	0	0	0	0	0	0	0	0
ENSMUSG00000112727	0	0	0	0	0	0	0	2	0
ENSMUSG00000045680	381	198	701	603	274	477	807	436	272
ENSMUSG00000112091	0	0	0	0	0	0	0	0	0
ENSMUSG00000111894	0	0	0	0	0	0	0	0	0
ENSMUSG00000112868	0	0	0	0	0	0	0	0	0
ENSMUSG00000061983	48080	39182	22426	30934	26414	32254	25521	38447	43817
ENSMUSG00000070063	0	0	0	0	0	0	0	0	0
ENSMUSG00002076971	0	0	0	0	0	0	0	0	0
ENSMUSG00000077440	0	0	0	0	0	0	0	0	0
ENSMUSG00000037455	1146	1474	1374	1328	1194	828	1383	932	1260
ENSMUSG00000020010	0	2	6	6	2	2	4	0	8
ENSMUSG00000037440	68	42	14	22	34	36	38	152	50
ENSMUSG00000056379	0	0	0	0	0	0	0	0	0
ENSMUSG00000059763	0	0	0	0	0	0	0	0	0
ENSMUSG00000069708	0	0	0	0	0	0	0	0	0
ENSMUSG00000069707	0	0	0	0	0	0	0	0	0
ENSMUSG00000069706	0	0	0	0	0	0	0	0	0
ENSMUSG00000045111	0	0	0	0	0	0	0	0	0
ENSMUSG00000095647	0	0	0	0	0	0	0	0	0
ENSMUSG00000095171	0	0	0	0	0	0	0	0	0
ENSMUSG00000084182	0	0	0	0	0	0	0	0	0
ENSMUSG00000082437	0	0	0	0	0	0	0	0	0
ENSMUSG00000095569	0	0	0	0	0	0	0	0	0
ENSMUSG00000100689	0	0	0	0	0	0	0	0	0
ENSMUSG00000082960	0	0	0	0	0	0	0	0	0
ENSMUSG00000100950	0	0	0	0	0	0	0	0	0
ENSMUSG00000118542	0	0	0	0	0	0	0	0	0
ENSMUSG00000096442	0	0	0	0	0	2	0	0	0
ENSMUSG00000100186	0	0	2	0	0	0	0	0	0
ENSMUSG00000100004	0	4	0	2	0	3	0	0	0
ENSMUSG00000037424	0	0	0	0	0	0	0	0	0
ENSMUSG00000019998	5476	5260	3864	4835	4414	3812	4726	4808	5132
ENSMUSG00000020000	30	20	51	98	34	78	104	62	48
ENSMUSG00000086148	0	0	1	0	0	0	0	0	0
ENSMUSG00000083196	0	0	0	2	0	0	0	0	0
ENSMUSG00000081259	0	0	0	0	0	0	0	0	0
ENSMUSG00000019997	484	195	1373	693	422	636	995	267	353
ENSMUSG00000037370	576	952	906	1007	694	645	1020	571	893
ENSMUSG00000019989	74	144	158	140	76	166	127	60	20
ENSMUSG00000112597	11	0	0	4	2	0	0	5	1
ENSMUSG00002075719	0	0	0	0	0	0	0	0	0
ENSMUSG00000039166	2166	2235	1508	1835	1665	1710	1940	1634	1650
ENSMUSG00000112371	0	0	0	0	0	0	0	0	0
ENSMUSG00000089024	0	0	1	0	0	0	0	0	0
