Geneid	D4_131	D4_182	D4_184	D4_187	D4_195	D4_284	D4_321	D4_326	D4_87
ENSMUSG00000038637	264	234	263	127	223	282	368	365	190
ENSMUSG00000025500	336	424	378	230	306	282	402	328	209
ENSMUSG00000038618	5282	4138	3898	2468	4486	3502	4762	5315	3241
ENSMUSG00000065551	0	0	0	0	0	10	0	0	0
ENSMUSG00000038611	1729	1898	1982	3241	1579	1858	2988	2611	1433
ENSMUSG00000025498	7977	8663	9961	3594	4166	4996	9372	7586	4920
ENSMUSG00000025497	83382	72525	94039	21679	72078	68563	73218	95278	36437
ENSMUSG00000038580	1014	2572	2987	512	2210	3052	1592	5450	1182
ENSMUSG00000025496	0	4	5	0	16	10	10	16	0
ENSMUSG00000058886	1304	842	1047	1202	921	1025	1202	1516	872
ENSMUSG00000025505	475	702	771	607	618	779	781	777	403
ENSMUSG00000025504	10518	10822	12346	2873	10653	7258	12265	11188	4784
ENSMUSG00000077716	0	0	0	0	0	0	0	0	0
ENSMUSG00000025503	33037	20495	24445	24798	17689	23415	41854	35378	27179
ENSMUSG00000091083	0	0	0	10	0	2	2	2	6
ENSMUSG00000051007	1299	1391	1510	1381	1102	1477	1696	2186	1042
ENSMUSG00000060240	40	66	94	28	46	54	236	80	26
ENSMUSG00000037974	0	0	0	0	0	0	0	0	0
ENSMUSG00000066108	6	10	12	0	0	0	8	0	0
ENSMUSG00000025139	8114	4883	5410	3628	5791	5152	8388	6235	5029
ENSMUSG00000092536	0	0	0	0	0	2	2	0	4
ENSMUSG00000053046	7	12	1	12	22	30	35	24	14
ENSMUSG00000092652	0	0	0	0	0	0	0	0	0
ENSMUSG00000025147	1997	1508	1266	2725	1376	1259	2738	2404	1726
ENSMUSG00000109638	20	7	3	16	28	7	24	6	8
ENSMUSG00000077409	0	0	0	0	0	0	0	0	0
ENSMUSG00000037887	642	1104	842	736	652	432	864	906	410
ENSMUSG00000109958	0	0	0	0	0	0	0	8	2
ENSMUSG00000109592	0	0	0	0	0	0	2	0	0
ENSMUSG00000109859	0	0	0	3	0	0	0	0	0
ENSMUSG00000110091	0	2	0	0	0	0	2	0	0
ENSMUSG00000110061	0	0	0	0	0	0	0	0	0
ENSMUSG00000088784	0	0	0	0	0	0	0	0	0
ENSMUSG00000109655	0	0	0	0	0	0	0	0	0
ENSMUSG00000090471	0	0	0	0	0	0	0	0	0
ENSMUSG00000054759	0	0	0	0	0	0	0	0	0
ENSMUSG00000066101	0	0	0	0	4	0	0	8	0
ENSMUSG00000046248	10	24	8	12	24	4	10	16	16
ENSMUSG00000073786	26	4	0	0	6	24	10	5	0
ENSMUSG00000109581	0	0	0	0	0	0	0	0	0
ENSMUSG00000073785	15	9	0	2	9	37	4	26	2
ENSMUSG00000110324	0	0	0	0	0	0	3	0	0
ENSMUSG00000110254	0	0	0	0	0	0	0	0	0
ENSMUSG00000090455	0	0	0	0	0	0	0	0	0
ENSMUSG00000056885	0	0	0	0	0	0	0	0	0
ENSMUSG00000089731	0	0	0	0	0	0	0	0	0
ENSMUSG00000109936	2	13	4	2	6	3	11	16	2
ENSMUSG00000066100	0	0	0	0	0	0	0	0	0
ENSMUSG00000045236	0	0	0	0	0	0	0	0	0
ENSMUSG00000083812	0	0	0	0	0	0	0	0	0
ENSMUSG00000045777	6	8	4	12	0	6	4	2	0
ENSMUSG00000110040	0	0	0	0	0	0	0	0	0
ENSMUSG00000007891	8745	4737	5544	4619	4348	6928	9290	8287	5828
ENSMUSG00000077668	0	0	0	0	0	0	0	0	0
ENSMUSG00000031098	70	0	0	1223	0	30	169	0	333
ENSMUSG00000031097	8	10	16	573	34	16	47	12	68
ENSMUSG00000018819	272	654	653	1479	370	2029	811	747	817
ENSMUSG00000043795	30	30	33	121	23	105	56	87	26
ENSMUSG00000061723	11	8	0	15	2	15	4	0	8
ENSMUSG00000037772	899	543	538	1255	619	931	1294	1414	829
ENSMUSG00002076121	0	0	0	0	0	0	0	0	0
ENSMUSG00000076275	0	0	0	0	0	0	0	0	0
ENSMUSG00002075214	0	0	0	0	0	0	0	0	0
ENSMUSG00000110125	0	0	0	0	0	0	0	0	0
ENSMUSG00000048583	2	3	0	0	0	4	0	0	0
ENSMUSG00000115302	0	0	0	0	0	0	0	0	0
ENSMUSG00000070140	0	0	0	0	0	0	0	0	0
ENSMUSG00000086266	2	0	0	0	4	0	0	8	2
ENSMUSG00000000215	0	0	0	0	0	0	0	0	0
ENSMUSG00000078192	2	0	0	10	0	10	2	4	0
ENSMUSG00000073781	0	0	0	0	0	0	0	0	0
ENSMUSG00000108952	0	0	0	0	0	0	0	0	0
ENSMUSG00000000214	4	2	0	8	8	5	4	4	0
ENSMUSG00000009248	198	106	14	968	52	64	461	140	310
ENSMUSG00000052281	0	0	0	0	0	0	0	0	0
ENSMUSG00000000244	1	13	6	313	9	449	38	24	135
ENSMUSG00000037706	2414	2258	1291	4225	1210	1867	3448	2699	1310
ENSMUSG00000009246	255	592	64	29	328	266	313	742	48
ENSMUSG00000045752	757	654	585	1988	522	506	1406	992	926
ENSMUSG00000009545	1677	1595	792	1817	1013	1053	2874	1987	842
ENSMUSG00000102980	0	0	0	0	0	0	0	0	0
ENSMUSG00000102333	1	0	0	0	0	2	0	4	5
ENSMUSG00000101062	0	0	0	3	0	0	0	0	0
ENSMUSG00000101609	64	134	64	235	128	105	100	132	62
ENSMUSG00002074922	0	0	0	0	0	0	0	0	0
ENSMUSG00002076721	0	0	0	0	0	0	0	0	0
ENSMUSG00002076158	0	0	0	0	0	0	0	0	0
ENSMUSG00002075855	0	0	0	0	0	0	0	0	0
ENSMUSG00000104012	6	28	8	2	8	0	4	6	4
ENSMUSG00000101360	2	17	6	2	3	0	14	3	6
ENSMUSG00000103791	0	0	0	0	0	0	0	0	0
ENSMUSG00000104485	0	4	4	6	0	2	0	0	0
ENSMUSG00002075423	0	0	0	0	0	0	0	0	0
ENSMUSG00000037664	57	134	96	209	374	135	144	197	87
ENSMUSG00000108934	0	0	0	0	0	0	0	0	0
ENSMUSG00000000154	7638	4025	4403	1992	4149	4014	6227	5672	3881
ENSMUSG00000010760	78	6	30	784	14	18	136	11	112
ENSMUSG00000059119	2073	1905	1618	3775	1462	2305	4032	2694	1511
ENSMUSG00000065118	0	0	0	0	0	0	12	0	0
ENSMUSG00000010755	735	855	597	2892	911	592	1764	1049	882
ENSMUSG00000098593	0	0	0	3	0	0	0	0	0
ENSMUSG00000082561	0	0	0	0	2	0	0	0	0
ENSMUSG00000086828	0	0	0	0	0	0	0	0	0
ENSMUSG00000045362	12	12	38	53	20	78	0	34	30
ENSMUSG00000010751	18	6	2	114	6	38	47	4	20
ENSMUSG00000037613	21	37	61	478	22	4	78	22	36
ENSMUSG00000037606	779	444	460	632	609	638	994	806	477
ENSMUSG00000050276	0	0	0	0	0	0	0	0	0
ENSMUSG00000109421	0	0	0	0	0	0	0	0	0
ENSMUSG00000048965	29	60	24	101	12	156	90	72	59
ENSMUSG00002075544	0	0	0	0	0	0	0	0	0
ENSMUSG00000031090	2126	1846	2162	1293	1926	1691	2265	2564	1162
ENSMUSG00000058454	3154	4590	3058	1266	1828	2742	4798	4402	1508
ENSMUSG00000031085	0	1	0	0	0	0	0	0	0
ENSMUSG00000099321	0	0	0	0	0	0	0	0	0
ENSMUSG00000019082	14052	11429	20154	7095	8863	7944	13170	12254	5689
ENSMUSG00000025507	226	399	208	693	172	239	447	494	314
ENSMUSG00000025508	29325	15959	14151	58255	17778	19113	37284	30701	45907
ENSMUSG00000064666	0	0	0	0	0	0	0	0	0
ENSMUSG00000025509	7320	5023	5599	3716	4703	4779	8345	7380	3715
ENSMUSG00000048200	731	607	487	1009	544	483	933	917	777
ENSMUSG00000073787	11	43	12	75	23	18	51	47	16
ENSMUSG00000025510	5119	4418	4801	4847	3359	4183	6815	7129	3415
ENSMUSG00000038489	1097	568	665	2727	432	632	2054	1058	1779
ENSMUSG00000025511	52	53	36	631	47	92	181	111	101
ENSMUSG00000025512	850	980	831	1247	553	936	1720	1428	751
ENSMUSG00000110400	0	4	2	6	0	2	0	0	0
ENSMUSG00000002957	9774	7412	8054	4354	8703	7808	9221	12726	5899
ENSMUSG00000097170	18	37	27	8	44	20	30	11	17
ENSMUSG00000098759	1	0	1	0	0	2	0	11	0
ENSMUSG00000118661	50	52	12	8	30	6	25	27	9
ENSMUSG00000097644	1	0	0	0	0	0	0	0	0
ENSMUSG00000054061	0	0	0	0	0	0	0	0	0
ENSMUSG00000088877	0	0	0	0	0	0	0	0	0
ENSMUSG00000109196	0	0	0	0	0	0	0	0	0
ENSMUSG00000051515	0	0	0	0	0	4	2	2	0
ENSMUSG00000108334	0	0	0	0	0	0	0	0	0
ENSMUSG00000002068	191	149	150	1089	93	116	580	174	238
ENSMUSG00000089230	0	0	0	0	0	0	0	0	0
ENSMUSG00000108332	0	2	2	5	6	0	0	8	0
ENSMUSG00000054676	729	612	682	535	460	997	625	1248	431
ENSMUSG00000074170	96	80	98	226	40	188	142	228	108
ENSMUSG00000030423	642	360	373	1215	319	519	1079	730	680
ENSMUSG00000108749	1	0	0	0	0	0	0	0	0
ENSMUSG00000101410	0	0	0	0	0	0	0	0	0
ENSMUSG00000101548	0	0	0	0	0	0	0	0	0
ENSMUSG00000100374	0	0	0	0	0	0	0	0	0
ENSMUSG00000119433	0	0	0	0	0	0	0	0	0
ENSMUSG00000102073	0	0	0	0	0	0	0	0	0
ENSMUSG00000070815	0	0	0	0	0	0	0	0	0
ENSMUSG00000109830	0	0	0	0	0	0	0	0	0
ENSMUSG00000117853	0	0	0	0	0	0	0	0	0
ENSMUSG00000048261	0	0	0	0	0	0	0	0	0
ENSMUSG00000110365	0	0	0	0	0	0	0	0	0
ENSMUSG00000109911	0	0	0	0	0	0	0	0	0
ENSMUSG00000095629	0	0	0	0	0	0	0	0	0
ENSMUSG00000092427	0	0	0	0	0	0	0	0	0
ENSMUSG00000033847	46	240	561	728	286	100	202	388	76
ENSMUSG00000074547	8	0	2	10	2	2	12	0	2
ENSMUSG00002074998	0	0	0	0	0	0	0	0	0
ENSMUSG00000108293	0	0	0	0	0	0	0	0	0
ENSMUSG00000109929	0	0	0	0	0	0	0	2	0
ENSMUSG00002076915	0	0	0	0	0	0	0	0	0
ENSMUSG00000005649	0	0	0	0	0	0	0	0	0
ENSMUSG00000107945	0	0	0	0	0	0	0	0	0
ENSMUSG00000074378	0	0	0	0	0	0	0	0	0
ENSMUSG00000107687	0	0	0	0	0	0	0	0	0
ENSMUSG00000098644	0	0	0	0	0	0	0	0	0
ENSMUSG00000083626	41	37	23	54	18	28	46	38	32
ENSMUSG00000056777	0	0	0	0	0	0	0	2	0
ENSMUSG00000109905	4	8	8	14	2	6	4	2	8
ENSMUSG00000098619	0	0	0	0	0	0	0	0	0
ENSMUSG00000025475	0	0	0	12	0	14	8	0	0
ENSMUSG00000109710	0	0	0	0	0	0	0	0	0
ENSMUSG00000047751	0	0	0	0	0	14	2	0	2
ENSMUSG00000085354	0	0	0	0	0	0	0	2	7
ENSMUSG00000105165	0	0	0	0	0	0	0	0	0
ENSMUSG00000065502	0	0	0	0	0	0	0	0	0
ENSMUSG00000073795	0	0	1	0	8	0	0	0	1
ENSMUSG00000025473	15	108	68	1006	82	137	154	71	57
ENSMUSG00000099092	0	0	0	0	0	0	0	0	0
ENSMUSG00000025474	384	300	145	809	170	303	765	404	279
ENSMUSG00000025470	236	239	291	630	226	263	427	394	207
ENSMUSG00000025469	0	0	0	4	0	0	0	0	0
ENSMUSG00000025468	2	2	4	0	11	4	4	22	10
ENSMUSG00000025467	12208	9592	9929	2763	6764	9065	7722	12216	5341
ENSMUSG00000025466	1724	1148	1286	740	1065	1355	1671	2101	1179
ENSMUSG00000025465	4529	3405	3092	3039	2481	2827	5813	4814	2891
ENSMUSG00000025464	596	335	257	1255	283	282	896	388	621
ENSMUSG00000039018	292	209	192	739	134	278	688	347	383
ENSMUSG00000045733	12	6	0	22	4	8	12	12	10
ENSMUSG00000051180	0	0	0	0	0	0	0	0	0
ENSMUSG00000051051	0	0	0	0	0	0	0	0	0
ENSMUSG00000050366	0	0	0	0	0	0	0	0	0
ENSMUSG00000066129	18	10	4	8	18	20	24	20	6
ENSMUSG00000078566	531	163	239	588	264	300	573	479	319
ENSMUSG00000109881	0	0	0	0	0	0	0	0	0
ENSMUSG00000110237	2	0	2	1	0	0	0	5	2
ENSMUSG00000098199	0	0	0	0	0	0	0	0	0
ENSMUSG00000110319	0	0	0	0	0	0	0	0	0
ENSMUSG00000109855	0	0	0	0	0	0	0	0	0
ENSMUSG00000025478	18	2	6	4	10	24	10	38	0
ENSMUSG00000015981	52	99	146	350	48	60	296	136	83
ENSMUSG00002076353	0	0	0	0	0	0	0	0	0
ENSMUSG00000110303	0	0	0	0	0	0	0	0	2
ENSMUSG00000015980	28	6	8	28	19	20	40	25	6
ENSMUSG00000060260	691	551	601	918	396	506	810	901	490
ENSMUSG00000110115	0	0	0	0	0	0	2	0	0
ENSMUSG00000056856	14	5	10	4	0	9	6	0	4
ENSMUSG00000025515	40549	145889	164529	60674	153379	119632	71381	261983	28768
ENSMUSG00000033961	82	88	90	235	52	83	208	85	102
ENSMUSG00000030382	2	2	6	0	0	16	2	0	0
ENSMUSG00000005566	3143	2957	1994	9731	2081	3735	7478	4394	3099
ENSMUSG00000049600	520	492	469	913	438	505	976	685	398
ENSMUSG00000033916	7765	5825	6591	5419	5813	5772	9153	8844	5579
ENSMUSG00000005575	6719	4264	4862	9256	4125	4478	8569	7024	6829
ENSMUSG00000030380	12	20	7	26	20	13	34	4	0
ENSMUSG00000070817	0	0	0	0	0	0	0	0	0
ENSMUSG00000110268	0	0	0	0	0	0	0	0	0
ENSMUSG00000109707	0	0	0	0	0	0	0	0	0
ENSMUSG00000070816	0	0	0	0	0	0	0	0	0
ENSMUSG00000070814	72	104	105	174	45	126	195	160	65
ENSMUSG00000078800	0	0	0	0	0	0	0	0	0
ENSMUSG00000056394	958	951	606	4023	563	860	2969	1165	1705
ENSMUSG00000078799	0	0	0	0	0	0	0	0	0
ENSMUSG00000101532	0	0	0	0	0	0	0	0	0
ENSMUSG00000099400	0	0	0	0	0	0	0	0	0
ENSMUSG00000118617	0	0	0	0	0	0	0	0	0
ENSMUSG00000109177	0	0	0	0	0	0	0	2	0
ENSMUSG00000109488	0	0	0	0	0	0	0	0	0
ENSMUSG00000108938	0	0	0	0	0	0	0	0	0
ENSMUSG00000062116	754	577	506	676	516	672	744	786	538
ENSMUSG00000108959	4	27	8	0	3	4	20	2	8
ENSMUSG00000063535	70	224	196	34	102	194	120	251	18
ENSMUSG00000110339	0	0	0	0	0	0	0	0	0
ENSMUSG00000041420	132	282	260	180	271	484	139	643	110
ENSMUSG00000006019	473	430	384	498	292	566	617	718	464
ENSMUSG00000110413	0	0	0	0	0	0	0	0	0
ENSMUSG00000074361	0	14	32	22	22	29	12	16	10
ENSMUSG00000080413	0	0	0	0	0	0	0	0	0
ENSMUSG00000049130	10	56	58	196	36	58	24	36	14
ENSMUSG00000091811	1459	1348	1093	683	1302	1456	1293	2264	789
ENSMUSG00000041375	3585	3003	2269	3479	2583	2954	4201	4190	2599
ENSMUSG00000002083	393	396	283	128	246	436	539	556	202
ENSMUSG00000086993	0	6	8	1	2	2	0	6	0
ENSMUSG00000108547	5	10	4	3	1	12	6	6	4
ENSMUSG00000025439	832	850	785	2714	603	730	1971	999	1149
ENSMUSG00000042797	2111	2199	2258	701	2044	2331	1816	3254	1229
ENSMUSG00000108349	0	0	0	0	0	3	13	0	1
ENSMUSG00000030666	33	26	12	75	41	108	100	71	76
ENSMUSG00000048782	276	110	66	124	94	52	334	150	206
ENSMUSG00000118946	0	0	0	0	0	0	0	0	0
ENSMUSG00000108683	0	0	0	0	0	0	0	0	2
ENSMUSG00000046411	0	0	0	0	0	0	0	4	0
ENSMUSG00002075411	0	0	0	0	0	0	0	0	0
ENSMUSG00000108419	0	0	0	0	0	0	0	0	0
ENSMUSG00000073805	2	4	15	18	21	8	2	4	12
ENSMUSG00000110167	4	14	4	4	5	11	18	7	2
ENSMUSG00000109608	6	1	0	0	6	0	0	0	0
ENSMUSG00000070837	2	0	0	0	0	2	0	6	0
ENSMUSG00000087298	25	18	16	18	20	23	17	19	6
ENSMUSG00000109663	0	0	0	0	0	0	0	0	0
ENSMUSG00000063229	72520	40304	36522	79738	36342	38837	102601	59045	70161
ENSMUSG00000030851	0	1	0	0	8	0	0	0	2
ENSMUSG00000014402	3806	2301	2296	2906	1980	2613	3825	3306	2522
ENSMUSG00000110213	0	0	3	0	0	0	0	10	0
ENSMUSG00000043262	586	585	525	571	387	551	924	805	362
ENSMUSG00000109231	12	13	6	22	26	28	24	26	8
ENSMUSG00000110416	0	1	0	0	2	0	0	0	0
ENSMUSG00000109637	0	0	0	0	0	0	0	0	0
ENSMUSG00000056509	0	0	0	0	0	0	0	0	0
ENSMUSG00000049516	964	1102	1308	1093	1011	1116	1435	1547	713
ENSMUSG00000109634	0	0	0	0	4	2	0	0	0
ENSMUSG00000010307	2430	2161	2090	172	2341	2076	1460	3056	914
ENSMUSG00000111473	0	0	8	1	4	0	0	0	0
ENSMUSG00000030854	0	20	0	8	22	11	18	42	2
ENSMUSG00000098960	0	0	0	0	0	0	0	0	0
ENSMUSG00000109501	0	0	1	0	0	0	0	4	0
ENSMUSG00000110001	0	1	0	0	0	3	0	2	1
ENSMUSG00000073778	0	6	0	12	0	4	4	0	0
ENSMUSG00000031077	820	625	562	981	516	732	1238	1082	649
ENSMUSG00000031075	345	173	112	1753	274	242	796	276	246
ENSMUSG00000108851	0	0	0	2	0	0	0	0	0
ENSMUSG00000103394	0	0	0	0	0	0	0	2	0
ENSMUSG00000109009	0	0	0	0	10	10	0	0	0
ENSMUSG00000109442	0	0	0	0	3	0	0	0	0
ENSMUSG00000108874	0	0	2	0	0	0	0	0	0
ENSMUSG00000031074	0	0	0	0	0	0	4	0	0
ENSMUSG00000092567	0	0	0	0	0	0	0	0	0
ENSMUSG00000051877	0	0	0	0	0	0	0	0	0
ENSMUSG00000092532	0	0	0	0	0	0	0	0	0
ENSMUSG00000090436	0	0	0	0	0	0	0	0	0
ENSMUSG00000092587	0	0	0	0	0	0	0	0	0
ENSMUSG00000092419	0	0	0	0	0	0	0	0	0
ENSMUSG00000091239	0	0	0	0	0	0	0	0	0
ENSMUSG00000057540	0	0	0	0	0	0	0	0	0
ENSMUSG00000092197	0	0	0	0	0	0	0	0	0
ENSMUSG00002074870	0	0	0	0	0	0	0	0	0
ENSMUSG00000054054	0	0	0	0	0	0	0	0	0
ENSMUSG00000054498	0	0	0	0	0	0	0	0	0
ENSMUSG00000055610	0	0	0	0	0	0	0	0	0
ENSMUSG00000092388	0	0	0	0	0	0	0	0	0
ENSMUSG00000030385	0	0	0	0	0	0	0	0	0
ENSMUSG00000081550	0	0	0	0	0	0	0	0	0
ENSMUSG00000110022	0	0	0	0	0	0	0	0	0
ENSMUSG00000096002	0	0	0	0	0	0	0	0	0
ENSMUSG00000082872	0	0	0	0	0	0	0	2	0
ENSMUSG00000096593	0	0	0	0	0	0	0	0	0
ENSMUSG00000117238	0	0	0	0	1	0	0	0	0
ENSMUSG00000108892	0	0	0	0	0	0	0	0	0
ENSMUSG00000094197	0	0	0	0	0	0	0	0	0
ENSMUSG00000095301	0	0	0	0	0	0	0	0	0
ENSMUSG00000096151	0	0	0	0	0	1	0	0	0
ENSMUSG00000108844	0	0	0	0	0	0	0	0	0
ENSMUSG00000094426	0	0	0	0	0	0	0	0	0
ENSMUSG00000043855	0	0	0	0	0	0	0	0	0
ENSMUSG00000063120	0	0	0	0	0	0	0	0	0
ENSMUSG00000054236	0	0	0	0	0	0	0	0	0
ENSMUSG00000109670	0	0	0	0	0	0	0	0	0
ENSMUSG00000059031	2	0	2	7	6	0	2	10	4
ENSMUSG00000109484	0	0	0	0	0	0	0	0	0
ENSMUSG00000078118	0	0	0	0	0	0	0	0	0
ENSMUSG00000091045	0	0	0	0	0	0	0	0	0
ENSMUSG00000090762	0	0	0	0	0	0	0	0	0
ENSMUSG00000098135	0	0	0	0	0	0	0	0	0
ENSMUSG00000110031	0	0	0	0	0	0	0	0	0
ENSMUSG00000070822	37	16	8	16	6	12	12	14	30
ENSMUSG00000109594	0	0	0	0	0	0	0	0	0
ENSMUSG00000110124	0	18	12	15	0	6	9	4	0
ENSMUSG00000109724	9	4	8	26	10	0	5	7	6
ENSMUSG00000109925	0	0	0	0	0	0	0	0	0
ENSMUSG00000088888	0	0	0	0	0	0	0	0	0
ENSMUSG00000043366	0	0	0	2	8	2	12	0	0
ENSMUSG00000110008	0	0	0	0	0	0	0	0	0
ENSMUSG00000073966	0	0	0	0	0	0	0	0	0
ENSMUSG00000110122	0	0	0	0	0	0	0	0	0
ENSMUSG00000110074	0	0	0	0	0	0	0	0	0
ENSMUSG00000048469	0	0	0	0	0	0	0	0	0
ENSMUSG00000109596	0	0	0	0	0	0	0	0	0
ENSMUSG00000060888	0	0	0	0	0	0	0	0	0
ENSMUSG00000110152	0	0	0	0	0	0	0	0	0
ENSMUSG00000109878	0	0	0	0	0	0	0	0	0
ENSMUSG00000073965	0	0	0	0	0	0	0	0	0
ENSMUSG00000062142	0	0	0	0	0	0	0	0	0
ENSMUSG00000073964	0	0	0	0	0	0	0	0	0
ENSMUSG00000043310	0	0	0	0	0	0	0	0	0
ENSMUSG00000092256	0	0	0	0	0	0	0	0	0
ENSMUSG00000108857	0	0	0	0	0	0	0	0	0
ENSMUSG00000092431	0	0	0	0	0	0	0	0	0
ENSMUSG00000092467	0	0	0	0	0	0	0	0	0
ENSMUSG00000090806	0	0	0	0	0	0	0	0	0
ENSMUSG00000092533	0	0	0	0	0	0	0	0	0
ENSMUSG00000000605	2516	2551	2416	2594	2112	2354	3587	3387	1745
ENSMUSG00000110243	0	1	0	3	0	0	0	1	1
ENSMUSG00000093599	2	3	0	2	0	4	4	0	0
ENSMUSG00000070847	0	0	0	0	0	0	0	2	0
ENSMUSG00000109766	0	0	0	0	0	0	0	0	0
ENSMUSG00000110139	0	0	0	0	0	0	0	0	0
ENSMUSG00000096373	0	0	0	0	0	0	0	0	0
ENSMUSG00000045948	1263	995	940	2259	793	842	2016	1566	1321
ENSMUSG00000070699	316	328	237	845	217	276	898	354	340
ENSMUSG00000096257	0	0	0	0	0	0	0	0	0
ENSMUSG00000030595	2086	1552	1922	1762	1524	1573	2929	2278	1582
ENSMUSG00000015149	1702	1331	1370	1138	1148	1718	2021	2263	1031
ENSMUSG00000051735	95	411	438	413	279	467	365	350	293
ENSMUSG00000015165	7796	8869	7652	16520	6138	8839	14839	12120	5904
ENSMUSG00000109420	0	12	3	7	6	2	11	4	4
ENSMUSG00000053898	5052	5842	5087	2631	4912	5055	6194	7834	3697
ENSMUSG00000053964	196101	132151	130305	115359	158970	109980	207045	190557	129809
ENSMUSG00000108930	2	0	0	17	0	0	2	8	0
ENSMUSG00000053522	10	0	12	74	6	9	14	20	18
ENSMUSG00000109307	1	2	0	0	0	0	0	8	4
ENSMUSG00000070574	103	88	131	25	86	113	97	172	47
ENSMUSG00000120001	4	2	1	0	6	0	0	0	0
ENSMUSG00000108417	0	0	0	0	0	2	0	8	0
ENSMUSG00000119986	79	69	40	46	64	22	136	37	40
ENSMUSG00000120123	0	0	0	4	0	0	0	0	0
ENSMUSG00000109097	2	0	0	0	0	0	2	0	0
ENSMUSG00000086583	258	168	120	488	160	202	332	232	242
ENSMUSG00000120336	0	0	0	0	0	0	0	0	0
ENSMUSG00000109366	0	2	0	0	6	2	3	2	0
ENSMUSG00000097277	75	86	77	92	49	95	101	135	42
ENSMUSG00000120378	0	0	0	0	0	0	0	0	0
ENSMUSG00000120217	0	0	0	0	0	0	0	0	4
ENSMUSG00000109524	0	0	0	0	0	0	0	0	0
ENSMUSG00000120477	0	0	0	0	0	0	0	0	0
ENSMUSG00000055159	2	0	2	0	2	6	4	0	0
ENSMUSG00000108778	0	0	0	0	0	0	0	0	0
ENSMUSG00000086502	64	107	101	111	63	82	83	99	37
ENSMUSG00000120191	14	53	26	40	18	32	27	20	7
ENSMUSG00000103887	12	13	8	0	2	0	8	6	4
ENSMUSG00000100985	0	0	0	6	0	22	0	4	3
ENSMUSG00000109118	30	42	26	32	29	25	38	48	42
ENSMUSG00000120558	0	4	0	0	0	0	2	14	0
ENSMUSG00000120563	0	0	0	0	0	0	0	0	0
ENSMUSG00000120564	0	0	6	0	0	4	2	0	0
ENSMUSG00000120003	0	2	0	2	0	0	0	0	1
ENSMUSG00000108449	8	0	6	8	0	8	4	0	6
ENSMUSG00000108513	0	0	0	0	0	0	0	0	2
ENSMUSG00000120199	32	28	24	22	35	10	11	25	6
ENSMUSG00000120596	4	0	0	0	8	4	3	10	0
ENSMUSG00000086742	2	4	22	10	8	33	8	12	3
ENSMUSG00000109274	370	378	441	414	400	390	524	512	133
ENSMUSG00000097178	0	0	8	0	2	0	0	0	0
ENSMUSG00000110239	19	0	16	2	2	6	0	4	5
ENSMUSG00000120590	0	0	0	0	0	0	0	0	0
ENSMUSG00000120115	0	0	0	8	8	3	0	0	1
ENSMUSG00000108668	0	0	4	0	0	2	1	0	0
ENSMUSG00000110424	2	29	18	24	8	21	18	10	7
ENSMUSG00000087090	0	0	0	0	0	0	0	0	0
ENSMUSG00000120683	0	0	0	0	0	0	0	0	0
ENSMUSG00000120689	0	11	0	0	0	0	0	0	0
ENSMUSG00000085923	0	0	0	1	1	3	0	4	2
ENSMUSG00000097527	29	14	16	4	17	32	16	8	12
ENSMUSG00000120524	0	0	0	0	0	0	0	0	0
ENSMUSG00000120729	3	0	0	0	0	0	2	4	0
ENSMUSG00000097697	12	2	6	4	0	12	28	48	8
ENSMUSG00000120734	8	2	1	1	12	0	0	0	0
ENSMUSG00000120042	0	0	4	0	0	2	0	0	6
ENSMUSG00000101970	1155	1442	1572	1385	1253	1716	1580	1881	1015
ENSMUSG00000055323	75	49	45	48	75	63	81	86	37
ENSMUSG00000101585	1	2	2	17	10	4	13	22	10
ENSMUSG00000120774	4	5	4	14	4	4	0	2	10
ENSMUSG00000120780	0	0	4	0	0	0	0	0	0
ENSMUSG00000108621	446	658	517	472	593	917	737	884	382
ENSMUSG00000097974	0	2	4	8	6	14	9	4	2
ENSMUSG00000120054	4	8	0	2	4	0	2	0	1
ENSMUSG00000097585	8	22	37	42	42	44	36	16	17
ENSMUSG00000086844	289	398	451	86	386	231	255	398	138
ENSMUSG00000074024	65	114	143	86	77	74	142	138	56
ENSMUSG00000110027	0	0	0	0	0	0	0	0	0
ENSMUSG00000097115	0	0	0	4	2	1	12	0	2
ENSMUSG00000087475	0	7	4	12	0	4	6	1	2
ENSMUSG00000100005	0	18	0	4	4	6	22	2	0
ENSMUSG00000086477	4	22	12	46	22	32	26	58	30
ENSMUSG00000097023	0	0	0	0	0	0	0	0	0
ENSMUSG00000108722	0	0	0	4	0	2	0	0	6
ENSMUSG00000108616	0	0	0	0	0	0	0	0	0
ENSMUSG00000109147	33	38	37	14	40	35	68	56	22
ENSMUSG00000120853	0	0	0	0	0	0	4	0	0
ENSMUSG00000109284	0	0	0	0	0	0	2	0	0
ENSMUSG00000120872	22	24	8	16	28	16	32	18	10
ENSMUSG00000108713	0	0	0	0	0	0	0	0	0
ENSMUSG00000086533	23	56	43	56	27	48	54	43	27
ENSMUSG00000053714	31	49	15	50	45	27	41	33	34
ENSMUSG00000066724	36	10	10	56	32	40	36	34	74
ENSMUSG00000120971	36	14	16	12	24	37	19	40	8
ENSMUSG00000085407	0	0	0	0	0	0	0	0	0
ENSMUSG00000121009	8	0	8	2	0	1	0	0	0
ENSMUSG00000108322	6	7	9	3	12	11	23	11	0
